fecha,dia_inicio,dia_cuarentena_dnu260,osm_admin_level_2,osm_admin_level_4,osm_admin_level_8,tot_casosconf,nue_casosconf_diff,tot_fallecidos,nue_fallecidos_diff,tot_recuperados,tot_terapia,test_RT-PCR_negativos,test_RT-PCR_total,transmision_tipo,informe_tipo,informe_link,observacion,covid19argentina_admin_level_4
21/05/2020,78,62,Argentina,Salta,,9926,0,416,0,,,,,,,,,salta
21/05/2020,78,62,Argentina,Santa Fe,Rosario,9929,3,416,0,,,,,,,,,santa-fe
21/05/2020,78,62,Argentina,Santiago del Estero,,9929,0,416,0,,,,,,,,,santiago-del-estero
21/05/2020,78,62,Argentina,Tucumán,,9930,1,416,0,,,,,,,,,tucuman
21/05/2020,78,62,Argentina,Indeterminado,,9930,0,416,0,3062,172,90667,100598,,,,,no-data
22/05/2020,79,63,Argentina,Buenos Aires,,10196,266,421,5,,,,,,,,,buenos-aires
22/05/2020,79,63,Argentina,CABA,,10600,404,428,7,2,,,,,,,,capital-federal
22/05/2020,79,63,Argentina,Chaco,,10627,27,430,2,,,,,,,,,chaco
22/05/2020,79,63,Argentina,Córdoba,,10636,9,431,1,,,,,,,,,cordoba
22/05/2020,79,63,Argentina,Corrientes,,10636,0,431,0,,,,,,,,,corrientes
22/05/2020,79,63,Argentina,Entre Ríos,,10636,0,431,0,,,,,,,,,entre-rios
22/05/2020,79,63,Argentina,La Rioja,,10636,0,431,0,,,,,,,,,la-rioja
22/05/2020,79,63,Argentina,Mendoza,,10636,0,431,0,,,,,,,,,mendoza
22/05/2020,79,63,Argentina,Misiones,,10636,0,431,0,,,,,,,,,misiones
22/05/2020,79,63,Argentina,Neuquén,,10636,0,431,0,,,,,,,,,neuquen
22/05/2020,79,63,Argentina,Río Negro,,10642,6,433,2,,,,,,,,,rio-negro
22/05/2020,79,63,Argentina,San Juan,,10642,0,433,0,,,,,,,,,san-juan
22/05/2020,79,63,Argentina,Salta,,10644,2,433,0,,,,,,,,,salta
22/05/2020,79,63,Argentina,Santa Fe,Rosario,10648,4,433,0,,,,,,,,,santa-fe
22/05/2020,79,63,Argentina,Santiago del Estero,,10648,0,433,0,,,,,,,,,santiago-del-estero
22/05/2020,79,63,Argentina,Tucumán,,10648,0,433,0,,,,,,,,,tucuman
22/05/2020,79,63,Argentina,Indeterminado,,10648,0,433,0,3530,173,93528,104177,,,,,no-data
23/05/2020,80,64,Argentina,Buenos Aires,,10937,289,437,4,,,,,,,,,buenos-aires
23/05/2020,80,64,Argentina,CABA,,11337,400,443,6,,,,,,,,,capital-federal
23/05/2020,80,64,Argentina,Chaco,,11344,7,445,2,,,,,,,,,chaco
23/05/2020,80,64,Argentina,Córdoba,,11344,0,445,0,,,,,,,,,cordoba
23/05/2020,80,64,Argentina,Corrientes,,11344,0,445,0,,,,,,,,,corrientes
23/05/2020,80,64,Argentina,Entre Ríos,,11344,0,445,0,,,,,,,,,entre-rios
23/05/2020,80,64,Argentina,La Rioja,,11344,0,445,0,,,,,,,,,la-rioja
23/05/2020,80,64,Argentina,Mendoza,,11344,0,445,0,,,,,,,,,mendoza
23/05/2020,80,64,Argentina,Misiones,,11344,0,445,0,,,,,,,,,misiones
23/05/2020,80,64,Argentina,Neuquén,,11344,0,445,0,,,,,,,,,neuquen
23/05/2020,80,64,Argentina,Río Negro,,11349,5,445,0,,,,,,,,,rio-negro
23/05/2020,80,64,Argentina,San Juan,,11349,0,445,0,,,,,,,,,san-juan
23/05/2020,80,64,Argentina,Salta,,11349,0,445,0,,,,,,,,,salta
23/05/2020,80,64,Argentina,Santa Fe,Rosario,11349,0,445,0,,,,,,,,,santa-fe
23/05/2020,80,64,Argentina,Santiago del Estero,,11349,0,445,0,,,,,,,,,santiago-del-estero
23/05/2020,80,64,Argentina,Tucumán,,11352,3,445,0,,,,,,,,,tucuman
23/05/2020,80,64,Argentina,Indeterminado,,11352,0,445,0,3732,181,95859,107212,,,,,no-data
24/05/2020,81,65,Argentina,Buenos Aires,,11548,196,447,2,,,,,,,,,
24/05/2020,81,65,Argentina,CABA,,12042,494,450,3,,,,,,,,,
24/05/2020,81,65,Argentina,Chaco,,12062,20,452,2,,,,,,,,,
24/05/2020,81,65,Argentina,Córdoba,,12068,6,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Corrientes,,12068,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Entre Ríos,,12068,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,La Rioja,,12068,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Mendoza,,12068,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Misiones,,12068,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Neuquén,,12069,1,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Río Negro,,12074,5,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,San Juan,,12074,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Salta,,12074,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Santa Fe,Venado Tuerto,12075,1,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Santa Fe,Las Rosas,12076,1,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Santiago del Estero,,12076,0,452,0,,,,,,,,,
24/05/2020,81,65,Argentina,Tucumán,,12075,-1,452,0,,,,,,,,***Un caso confirmado de Tucumán fue reclasificado a la Ciudad de Buenos Aires.,
24/05/2020,81,65,Argentina,Indeterminado,,12075,0,452,0,3999,181,98352,110428,,,,,
25/05/2020,82,66,Argentina,Buenos Aires,,12234,159,458,6,,,,,,,,,
25/05/2020,82,66,Argentina,CABA,,12609,375,465,7,,,,,,,,,
25/05/2020,82,66,Argentina,Chaco,,12618,9,465,0,,,,,,,,,
25/05/2020,82,66,Argentina,Córdoba,,12621,3,466,1,,,,,,,,,
25/05/2020,82,66,Argentina,Corrientes,,12621,0,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,Entre Ríos,,12621,0,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,La Rioja,,12621,0,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,Mendoza,,12621,0,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,Misiones,,12621,0,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,Neuquén,,12622,1,466,0,,,,,,,,,
25/05/2020,82,66,Argentina,Río Negro,,12626,4,467,1,,,,,,,,,
25/05/2020,82,66,Argentina,San Juan,,12626,0,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Salta,,12626,0,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Santa Fe,Rosario,12625,-1,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Santa Fe,,12625,0,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Santiago del Estero,,12625,0,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Tucumán,,12627,2,467,0,,,,,,,,,
25/05/2020,82,66,Argentina,Indeterminado,,12627,0,467,0,4167,203,100639,113267,,,,,
26/05/2020,83,67,Argentina,Buenos Aires,,12863,236,483,16,,,,,,,,,
26/05/2020,83,67,Argentina,CABA,,13190,327,488,5,,,,,,,,,
26/05/2020,83,67,Argentina,Chaco,,13213,23,490,2,,,,,,,,,
26/05/2020,83,67,Argentina,Chubut,,13214,1,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Córdoba,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Corrientes,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Entre Ríos,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,La Rioja,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Mendoza,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Misiones,,13214,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Neuquén,,13221,7,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Río Negro,,13225,4,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,San Juan,,13225,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Salta,,13225,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Santa Fe,Rosario,13226,1,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Santa Fe,,13226,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Santiago del Estero,,13226,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Tucumán,,13226,0,490,0,,,,,,,,,
26/05/2020,83,67,Argentina,Indeterminado,,13226,0,490,0,4349,250,103173,116401,,,,,
27/05/2020,84,68,Argentina,Buenos Aires,,13541,315,493,3,,,,,,,,,
27/05/2020,84,68,Argentina,CABA,,13902,361,497,4,,,,,,,,,
27/05/2020,84,68,Argentina,Chaco,,13918,16,499,2,,,,,,,,,
27/05/2020,84,68,Argentina,Chubut,,13918,0,499,0,,,,,,,,,
27/05/2020,84,68,Argentina,Córdoba,,13918,0,500,1,,,,,,,,,
27/05/2020,84,68,Argentina,Corrientes,,13920,2,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Entre Ríos,,13920,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,La Rioja,,13920,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Mendoza,,13920,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Misiones,,13920,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Neuquén,,13922,2,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Río Negro,,13930,8,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,San Juan,,13931,1,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Salta,,13931,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Santa Fe,Rosario,13931,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Santa Fe,,13931,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Tierra del Fuego,,13932,1,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Tucumán,,13932,0,500,0,,,,,,,,,
27/05/2020,84,68,Argentina,Indeterminado,,13932,0,500,0,4617,254,106456,120389,,,,,
28/05/2020,85,69,Argentina,Buenos Aires,,14231,299,504,4,,,,,,,,,
28/05/2020,85,69,Argentina,CABA,,14656,425,507,3,,,,,,,,,
28/05/2020,85,69,Argentina,Chaco,,14684,28,508,1,,,,,,,,,
28/05/2020,85,69,Argentina,Chubut,,14687,3,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Córdoba,,14686,-1,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Corrientes,,14687,1,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Entre Ríos,,14688,1,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Jujuy,,14689,1,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,La Rioja,,14689,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Mendoza,,14689,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Misiones,,14691,2,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Neuquén,,14694,3,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Río Negro,,14701,7,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,San Juan,,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Salta,,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Santa Fe,Rosario,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Santa Fe,,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Tierra del Fuego,,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Tucumán,,14701,0,508,0,,,,,,,,,
28/05/2020,85,69,Argentina,Indeterminado,,14701,0,508,0,4788,259,110132,124834,,,,,
29/05/2020,86,70,Argentina,Buenos Aires,,14974,273,513,5,,,,,,,,,
29/05/2020,86,70,Argentina,CABA,,15375,401,519,6,,,,,,,,,
29/05/2020,86,70,Argentina,Chaco,,15401,26,520,1,,,,,,,,,
29/05/2020,86,70,Argentina,Chubut,,15401,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Córdoba,,15399,-2,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Corrientes,,15405,6,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Entre Ríos,,15405,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Jujuy,,15405,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,La Rioja,,15405,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Mendoza,,15405,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Misiones,,15405,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Neuquén,,15407,2,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Río Negro,,15419,12,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,San Juan,,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Salta,,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Santa Fe,Rosario,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Santa Fe,,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Tierra del Fuego,,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Tucumán,,15419,0,520,0,,,,,,,,,
29/05/2020,86,70,Argentina,Indeterminado,,15419,0,520,0,5100,244,113314,128733,,,,,
30/05/2020,87,71,Argentina,Buenos Aires,,15715,296,522,2,,,,,,,,,
30/05/2020,87,71,Argentina,CABA,,16174,459,524,2,,,,,,,,,
30/05/2020,87,71,Argentina,Chaco,,16198,24,528,4,,,,,,,,,
30/05/2020,87,71,Argentina,Chubut,,16200,2,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Córdoba,,16200,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Corrientes,,16200,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Entre Ríos,,16201,1,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Jujuy,,16201,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,La Rioja,,16201,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Mendoza,,16204,3,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Misiones,,16204,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Neuquén,,16205,1,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Río Negro,,16210,5,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,San Juan,,16210,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Salta,,16211,1,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Santa Fe,San Lorenzo,16212,1,528,0,,,,,,,,"Con respecto a los 2 casos nuevos: 1 caso corresponde a la localidad de Villa Ocampo y 1 caso
corresponde a la localidad de San Lorenzo, el cual se encuentra aislado en otra jurisdicción (Chaco).",
30/05/2020,87,71,Argentina,Santa Fe,Villa Ocampo,16213,1,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Tierra del Fuego,,16213,0,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Tucumán,,16214,1,528,0,,,,,,,,,
30/05/2020,87,71,Argentina,Indeterminado,,16214,0,528,0,5336,256,116215,132429,,,,,
31/05/2020,88,72,Argentina,Buenos Aires,,16468,254,534,6,,,,,,,,,
31/05/2020,88,72,Argentina,CABA,,16826,358,539,5,,,,,,,,,
31/05/2020,88,72,Argentina,Chaco,,16839,13,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Chubut,,16839,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Córdoba,,16841,2,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Corrientes,,16842,1,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Entre Ríos,,16842,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Jujuy,,16842,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,La Rioja,,16842,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Mendoza,,16842,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Misiones,,16843,1,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Neuquén,,16846,3,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Río Negro,,16850,4,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,San Juan,,16850,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Salta,,16850,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Santa Cruz,,16851,1,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Santa Fe,,16851,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Tierra del Fuego,,16851,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Tucumán,,16851,0,539,0,,,,,,,,,
31/05/2020,88,72,Argentina,Indeterminado,,16851,0,539,0,5521,272,118816,135667,,,,,
1/06/2020,89,73,Argentina,Buenos Aires,,17103,252,544,5,,,,,,,,,
1/06/2020,89,73,Argentina,CABA,,17377,274,552,8,,,,,,,,,
1/06/2020,89,73,Argentina,Chaco,,17380,3,555,3,,,,,,,,,
1/06/2020,89,73,Argentina,Chubut,,17380,0,555,0,,,,,,,,,
1/06/2020,89,73,Argentina,Córdoba,,17380,0,556,1,,,,,,,,,
1/06/2020,89,73,Argentina,Corrientes,,17386,6,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Entre Ríos,,17386,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Jujuy,,17386,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,La Rioja,,17386,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Mendoza,,17394,8,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Misiones,,17394,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Neuquén,,17397,3,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Río Negro,,17408,11,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,San Juan,,17408,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Salta,,17411,3,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Santa Cruz,,17412,1,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Santa Fe,Villa Ocampo,17415,3,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Tierra del Fuego,,17415,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Tucumán,,17415,0,556,0,,,,,,,,,
1/06/2020,89,73,Argentina,Indeterminado,,17415,0,556,0,5709,271,121411,138826,,,,,
2/06/2020,90,74,Argentina,Buenos Aires,,17903,488,564,8,,,,,,,,,
2/06/2020,90,74,Argentina,CABA,,18274,371,567,3,,,,,,,,,
2/06/2020,90,74,Argentina,Chaco,,18304,30,569,2,,,,,,,,,
2/06/2020,90,74,Argentina,Chubut,,18304,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Córdoba,,18305,1,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Corrientes,,18307,2,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Entre Ríos,,18309,2,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Jujuy,,18309,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,La Rioja,,18309,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Mendoza,,18309,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Misiones,,18309,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Neuquén,,18312,3,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Río Negro,,18315,3,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,San Juan,,18315,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Salta,,18319,4,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Santa Cruz,,18319,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Santa Fe,,18319,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Tierra del Fuego,,18319,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Tucumán,,18319,0,569,0,,,,,,,,,
2/06/2020,90,74,Argentina,Indeterminado,,18319,0,569,0,5896,288,124692,143011,,,,,
3/06/2020,91,75,Argentina,Buenos Aires,,18761,442,575,6,,,,,,,,,
3/06/2020,91,75,Argentina,CABA,,19228,467,580,5,,,,,,,,,
3/06/2020,91,75,Argentina,Chaco,,19234,6,581,1,,,,,,,,,
3/06/2020,91,75,Argentina,Chubut,,19235,1,581,0,,,,,,,,,
3/06/2020,91,75,Argentina,Córdoba,,19236,1,582,1,,,,,,,,,
3/06/2020,91,75,Argentina,Corrientes,,19236,0,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Entre Ríos,,19238,2,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Jujuy,,19238,0,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,La Rioja,,19238,0,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Mendoza,,19238,0,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Misiones,,19239,1,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Neuquén,,19249,10,582,0,,,,,,,,,
3/06/2020,91,75,Argentina,Río Negro,,19265,16,583,1,,,,,,,,,
3/06/2020,91,75,Argentina,San Juan,,19265,0,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Salta,,19265,0,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Santa Cruz,,19265,0,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Santa Fe,Villa Ocampo,19268,3,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Tierra del Fuego,,19268,0,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Tucumán,,19268,0,583,0,,,,,,,,,
3/06/2020,91,75,Argentina,Indeterminado,,19268,0,583,0,5993,293,128031,147299,,,,,
4/06/2020,92,76,Argentina,Buenos Aires,,19690,422,594,11,,,,,,,,,
4/06/2020,92,76,Argentina,CABA,,20127,437,606,12,,,,,,,,,
4/06/2020,92,76,Argentina,Chaco,,20180,53,607,1,,,,,,,,,
4/06/2020,92,76,Argentina,Chubut,,20180,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Córdoba,,20182,2,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Corrientes,,20182,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Entre Ríos,,20182,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Jujuy,,20182,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,La Rioja,,20182,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Mendoza,,20182,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Misiones,,20184,2,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Neuquén,,20184,0,607,0,,,,,,,,,
4/06/2020,92,76,Argentina,Río Negro,,20192,8,608,1,,,,,,,,,
4/06/2020,92,76,Argentina,San Juan,,20192,0,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Salta,,20192,0,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Santa Cruz,,20192,0,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Santa Fe,Villa Ocampo,20196,4,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Santa Fe,Reconquista,20197,1,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Tierra del Fuego,,20197,0,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Tucumán,,20197,0,608,0,,,,,,,,,
4/06/2020,92,76,Argentina,Indeterminado,,20197,0,608,0,6088,248,131608,151805,,,,,
5/06/2020,93,77,Argentina,Buenos Aires,,20568,371,616,8,,,,,,,,,
5/06/2020,93,77,Argentina,CABA,,20988,420,631,15,,,,,,,,,
5/06/2020,93,77,Argentina,Chaco,,21017,29,632,1,,,,,,,,,
5/06/2020,93,77,Argentina,Chubut,,21020,3,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Córdoba,,21022,2,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Corrientes,,21022,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Entre Ríos,,21026,4,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Jujuy,,21026,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,La Rioja,,21026,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Mendoza,,21027,1,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Misiones,,21027,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Neuquén,,21028,1,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Río Negro,,21036,8,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,San Juan,,21036,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Salta,,21036,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Santa Cruz,,21036,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Santa Fe,Villa Constitución,21037,1,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Tierra del Fuego,,21037,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Tucumán,,21037,0,632,0,,,,,,,,,
5/06/2020,93,77,Argentina,Indeterminado,,21037,0,632,0,6180,249,134642,155679,,,,,
6/06/2020,94,78,Argentina,Buenos Aires,,21495,458,634,2,,,,,,,,,
6/06/2020,94,78,Argentina,CABA,,21972,477,647,13,,,,,,,,,
6/06/2020,94,78,Argentina,Chaco,,21991,19,647,0,,,,,,,,,
6/06/2020,94,78,Argentina,Chubut,,21992,1,647,0,,,,,,,,,
6/06/2020,94,78,Argentina,Córdoba,,21991,-1,648,1,,,,,,,,,
6/06/2020,94,78,Argentina,Corrientes,,21991,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Entre Ríos,,22001,10,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Jujuy,,22001,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,La Rioja,,22001,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Mendoza,,22000,-1,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Misiones,,22002,2,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Neuquén,,22003,1,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Río Negro,,22018,15,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,San Juan,,22018,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Salta,,22018,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Santa Cruz,,22018,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Santa Fe,Villa Ocampo,22020,2,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Tierra del Fuego,,22020,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Tucumán,,22020,0,648,0,,,,,,,,,
6/06/2020,94,78,Argentina,Indeterminado,,22020,0,648,0,6909,247,137840,159860,,,,,
7/06/2020,95,79,Argentina,Buenos Aires,,22395,375,657,9,,,,,,,,,
7/06/2020,95,79,Argentina,CABA,,22754,359,661,4,,,,,,,,,
7/06/2020,95,79,Argentina,Chaco,,22772,18,662,1,,,,,,,,,
7/06/2020,95,79,Argentina,Chubut,,22777,5,662,0,,,,,,,,,
7/06/2020,95,79,Argentina,Córdoba,,22777,0,662,0,,,,,,,,,
7/06/2020,95,79,Argentina,Corrientes,,22777,0,662,0,,,,,,,,,
7/06/2020,95,79,Argentina,Entre Ríos,,22779,2,662,0,,,,,,,,,
7/06/2020,95,79,Argentina,Jujuy,,22779,0,662,0,,,,,,,,,
